,Unnamed: 0,reference,translation,similarity,lenght_diff,ref_tox,trn_tox
54639,54639,"When it turned out that some of the sailors had got ashore already and gone into a tavern, the deathbirds come and nailed it up with them in it and burned 'em for plague bringers.""","when it came to the fact that a couple of sailors had gone ashore and into the pub, the birds of death came and locked the door and burned them inside and burned them like wet rats. """,0.71998455905,0.0163043478260869,0.011164135299623,0.711880087852478
54640,54640,She dicked me over by sleeping with Orson again.,she cheated on me when she slept with Orson again.,0.807797152859,0.0392156862745098,0.9217835068702698,0.0014806123217567
54641,54641,I hope none of you are expecting a slice of the last persimmon of the year.,I hope none of you wants a piece of the last black man this year.,0.742931925034,0.131578947368421,5.517938916455023e-05,0.9973616003990172
54642,54642,"We're gonna eat her, Michael.","we'il eat it, Michael.",0.830430491513,0.2333333333333333,0.8176851272583008,0.0006589159602299
54643,54643,"Drunk, you're just about human.","when you're drunk, you look like a human!",0.670987130767,0.238095238095238,0.9857073426246644,0.0114193446934223
54644,54644,I just assumed you were dead inside.,I thought you were dead already.,0.783595711012,0.1081081081081081,0.0203471817076206,0.9251132011413574
54645,54645,"Goddamn, I like you so much.","God damn, I like you so much.",0.8914104839839999,0.0333333333333333,0.2941988706588745,0.9965415596961976
54646,54646,BEGGAR WOMAN: Alms Alms gor a miserable woman,"almonds, almonds poor woman.",0.7938027547159999,0.3695652173913043,0.9993595480918884,0.0011252729455009
54647,54647,"And if you want me to save your ass, you might wanna tone it down with the attitude.","and if you want me to save you, you could stop caving.",0.647865901223,0.3529411764705882,0.9980192184448242,0.0043678591027855
54648,54648,This time we will hit you in a place.. ..where you will remember us each time you sit in a chair.,this time we'll teach you right in the spot.... which will remind you of us every time you sit in your chair.,0.8262579093369999,0.109090909090909,0.9385750889778136,6.129033135948703e-05
54649,54649,"Well, you're gonna have to explain that one to me, because I seem to remember that plan not working so well last time, and by ""not well,"" I mean it was a colossal shit show.","you're gonna have to explain that to me, because I remember the last time that this plan wasn't working a little bit, and I think it was a colossal disaster.",0.726560476877,0.0919540229885057,0.9966025352478028,7.498296326957643e-05
54650,54650,I want to apologize for saying your method was stupid.,I want to apologize for what I said about your method.,0.724400419068,0.0,0.994201123714447,4.236825043335557e-05
54651,54651,"Dressed in rags, poking through junk at the water's edge, unscrubbed and unlettered, a product of civilization's decay—just as I drifted by.","as you rummaged in that junk in the water, unwashed, illiterate, product of the decline of civilization - and just as I was floating around.",0.675153044838,0.0,0.0123469466343522,0.9677550196647644
54652,54652,They are bad men.,bad people.,0.705157066565,0.3333333333333333,0.7277751564979553,0.0012872557854279
54653,54653,Get me out of here!,"Gina, shit, let me out of here!",0.62803748719,0.375,0.0037343520671129,0.999388575553894
54654,54654,"No way, I don't go in for any of that macho crap.","no way, I'm not going in for any of those giant brawls.",0.6564270198969999,0.1071428571428571,0.9989522695541382,0.0013516193721443
54655,54655,"Davey, open up, man!","Davey, open the fucking door!",0.7508785581199999,0.3,9.43875129451044e-05,0.9992585778236388
54656,54656,"I thought if you showed up, you'd be an old trout. But you are bloody gorgeous.","I thought you'd be an old pâté, but you're charming.",0.765304517784,0.3375,0.6288835406303406,0.0008303135982714
54657,54657,"Kerry, we are in the wrong fucking house.","Kerry, we're in a bad house.",0.846666703496,0.3095238095238095,0.9949064254760742,0.0001458915066905
54658,54658,My man's gonna be a doctor and give me free botox.,my husband will be a doctor and he will give me Botox of the ass.,0.714718337099,0.2272727272727272,0.0007014126749709,0.99862539768219
54659,54659,He had two feeders with him who hadn't turned yet.,he had two bloodsuckers who hadn't changed yet.,0.7721363339489999,0.0588235294117647,0.0001122693138313,0.9705049395561218
54660,54660,"But since you're a s-s-screw-up, I'm asking about that.","but since you're pa-pa-pa, I'm asking about this.",0.946612098355,0.1071428571428571,0.9706432819366456,0.0004137637442909
54661,54661,"Oh, what are you, one of those Mad Men snobs?","so you're one of those crazy snobs, too?",0.702330702156,0.108695652173913,0.0110398046672344,0.9918771982192992
54662,54662,"Blow one if you have to, Mika.","some kind of shot if you have to, Mika.",0.730107466832,0.225,0.9902785420417786,0.169396623969078
54663,54663,"Gentlemen, I really want to start talking trash about your cars, but I love them both.","gentlemen, I really want to start talking rubbish about my cars, but I like them both.",0.93226136616,0.0,0.9330018758773804,0.3347409069538116
54664,54664,I'm looking for my money... ...which your rat of a husband stole from me.,I'm looking for my money that your snitch husband stole from me.,0.935578972418,0.1216216216216216,0.994797706604004,0.0512201413512229
54665,54665,I even drove you to the free clinic when your balls were swollen... and you had that fungal thing!,I even took you to a hospital when you had a swollen ball and that rash.,0.733950420705,0.2626262626262626,0.993492305278778,0.0013689348706975
54666,54666,I didn't expect that at all.z I ran into people who were complete Matrix freaks.,I ran into people who were complete fools into the Matrix.,0.769335794735,0.2716049382716049,0.0005506987217813,0.995721697807312
54667,54667,A guy at the club got a little roughed up.,one guy at the club got his ass kicked.,0.62995187262,0.0697674418604651,0.000134320842335,0.9964964985847472
54668,54668,Is this a man who could plot to kill his wife?,is this man who marries the murder of his own wife?,0.801820202468,0.0961538461538461,0.7438780069351196,0.020892621949315
54669,54669,I'm glad you saw it once before you died.,I'm glad you saw her before you die.,0.911479228758,0.119047619047619,0.0964515432715416,0.9405154585838318
54670,54670,If we do not deal with this now -- soon the little-Gambol -- may not be even the grandmother of animal manure.,"if we don't settle this right now, little Gambol will soon be out of town for his grandmother or dime, enough with the clown.",0.607155200771,0.119047619047619,0.0056954692117869,0.988757073879242
54671,54671,"Ben, that's foolish.","Ben, this is crazy.",0.823897978406,0.0476190476190476,0.9953604340553284,0.0008839693036861
54672,54672,"And when I shall die, take him and cut him out in little stars... ...and he will makethe face of heaven so fine... ...that all the worldwill be in love with night... ...and pay no worship to the garish sun.","slice him into stars, and his beauty is so beautiful that the whole world is going to be the night of the night and with the gaudy sun.",0.619352292268,0.3429951690821256,0.7397452592849731,0.0003345049044582
54673,54673,"If you were a Nazi, after the war... and if you were a vampire... and if you were a Nazi vampire...",but when you were after the war...... and a vampire...... and when you were a Nazi vampire...,0.8916095234370001,0.06,0.9648149013519288,0.3017914891242981
54674,54674,I hate it.,I hate her.,0.928390302908,0.0833333333333333,0.013202367350459,0.9930742979049684
54675,54675,You can't break up with me. I'm supposed to break up with your ass.,you can't do this because I'm breaking up with you.,0.648721158456,0.2352941176470588,0.9992756247520448,0.0005603877361863
54676,54676,"Marty, I've got a mortgage. I'll tell you what, eight thousand five hundred, not a penny less. Damn right!","oh, Marty, I'm paying a mortgage. - Hey, $8500, not a penny less.",0.653709924616,0.3831775700934579,0.977612316608429,3.442151137278415e-05
54677,54677,And I need to get out of that damn place.,and I have to get out of there.,0.625673371519,0.238095238095238,0.9960959553718568,0.0002347386762266
54678,54678,I'm talking on the phone!,"shut up, I'm on the phone!",0.7145930647669999,0.037037037037037,4.831725527765229e-05,0.8788917064666748
54679,54679,"Crazy is being miserable and walking around half asleep, numb, day after day after day.","insanity is to be unhappy and walk around the world half asleep, stiff, day by day.",0.861031275246,0.0454545454545454,0.9890764951705932,0.0018157630693167
54680,54680,"Why not send for the old swine, let his beard come later?","let the old man arrive, he'll have his beard later.",0.6155030088669999,0.1034482758620689,0.9219679236412048,0.0015652537113055
54681,54681,Wait. Moody's your idea of an adult... ...when he's sticking his pecker in all the actresses?,"wait, Moody's grown up while he's banging all the actresses?",0.7153529012950001,0.351063829787234,0.976012647151947,0.0316800884902477
54682,54682,"It's so beautiful, Kevin. I feed them with food, but they let me feed the soul.","it's interesting, I'll give them something to eat, and these vaginas and vagrants will eat my soul.",0.610616002796,0.2,6.829236372141168e-05,0.9981124401092528
54683,54683,"If you know so much, why don't you cut the creepy phone call crap and let's meet?","if you know so much, we'll skip this nonsense with a scary phone call and come together.",0.7274051540109999,0.0786516853932584,0.981050431728363,0.0100317187607288
54684,54684,"First rule, don't kill the people who owe you money.",first rule: Kill the people who owe you money.,0.889366467999,0.1132075471698113,0.0174415130168199,0.9944612979888916
54685,54685,What use are you to my team... ... if you can't even kill a dog?.,what do you want me to do in a team... if you can't even kill a dog?,0.8083226040170001,0.0434782608695652,0.9771491885185242,0.0107662994414567
54686,54686,"You kByxell me, and you'll have all of Camelot to answer to.","if you kill me, you will answer to all of Camelot.",0.6915859628059999,0.1639344262295081,0.0213553290814161,0.9943262934684752
54687,54687,"My word's my word, which is something you and your jerk-off family probably never even heard of.","my word is my word, which is something for you and your deranged family that you haven't even heard of.",0.893173458875,0.0673076923076923,0.9987776875495912,0.3149880468845367
54688,54688,"How about we hit 'em both, boys?","how about a little bit of both, boys?",0.604702098822,0.131578947368421,0.9812132716178894,6.695272168144584e-05
54689,54689,"He'd probably fuck that up, too.","who, Tonin? He'd probably shit on that.",0.681885750635,0.175,0.0287712831050157,0.9965762495994568
54690,54690,and then one of the suspects will come to kill her.,and one of the suspects will come.,0.742797259428,0.3269230769230769,0.9951446652412416,0.0003343783318996
54691,54691,"Normally, he could not be tempted into such a xenophobic reaction, but dammit, these creatures had tried to destroy his ship.","normally he would not be seduced by such a xenophobic reaction, but these creatures blasted his ship.",0.7758884756569999,0.1904761904761904,0.9914395809173584,0.0014757672324776
54692,54692,"You think I hear nothing, tell dirty?","you think I didn't hear anything, motherfucker?",0.760412390433,0.2083333333333333,0.233049526810646,0.9995940327644348
54693,54693,We got our killer... Right where we want him.,we have our killer exactly where we want him.,0.922878816008,0.0,0.1019891798496246,0.9269042015075684
54694,54694,"I got to do what I don't do at work, down at the factory, down at the shop, down at the bloody dole.","I've done something that's not going to be done at work... in the carousel, the shop, or the damn support.",0.606468141317,0.0560747663551401,0.0673537403345108,0.995328426361084
54695,54695,So shit like this don't happen.,so things don't happen.,0.746834880205,0.25,0.9991297125816344,3.802288847509772e-05
54696,54696,I just gave her a shot.,I gave her an injection.,0.78817272285,0.04,0.2149196565151214,0.9400429725646972
54697,54697,Dark hair. Not that tall. Kind of dumpy.,"dark hair, not too high.",0.812445569437,0.3902439024390244,0.5877343416213989,0.0001727964554447
54698,54698,A little of this stuff must go a long way.,even a bit of that shit will be good for a long time.,0.652466534346,0.2037037037037037,4.143721525906585e-05,0.9993228912353516
54699,54699,"I'd also like to add that Pootie Tang can kick some ass too, boy.",I'd just add that Pootie Tang can catch up.,0.641766651896,0.3333333333333333,0.998673677444458,0.0001869151019491
54700,54700,They are dying.,they die.,0.912959052781,0.375,0.0010340687585994,0.9812180995941162
54701,54701,So I can tell Sean and Beverly how shitty it is.,so I can tell Sean and Bev that it's a mocha.,0.7115477442579999,0.0612244897959183,0.9910765886306764,0.0001082031812984
54702,54702,"You afraid of big old Tigerland, Private Fuckup ?","you scared of a big Tigerland, soldier?",0.799383705205,0.2,0.984012007713318,0.0040932353585958
54703,54703,"Remember what our boy back in Colorado said, you don't get anywhere first if you die on the way.","remember what this guy in Colorado called us, you won't get there first, you die.",0.739372343679,0.1546391752577319,0.0110598197206854,0.9858188629150392
54704,54704,If they can't make it to the Olympics... ...they will hate meuntil I die.,if they can't go to the Olympics...... they'll hate me.,0.7997056971100001,0.2432432432432432,0.9721183776855468,0.0058011538349092
54705,54705,"I mean, you're loyal and lethal.","they're right, you're loyal and deadly.",0.8272935004340001,0.175,0.5538336634635925,0.0136242946609854
54706,54706,"""Hurry!"" !!!!""Aye, Prefect,"" the rating answered.","""hurry up, idiots! He was screaming Valentin.",0.601879683892,0.08,7.471272692782804e-05,0.999704897403717
54707,54707,Are you a dyke?,are you a lesbian?,0.668720731982,0.1578947368421052,0.0185382552444934,0.7378811836242676
54708,54708,If the case is thrown out because my arrest was violent... I will hire men to ass-fuck you for the next ten years.,if they dismiss the case for a violent arrest... I'll personally take care of you for 10 years.,0.7101097814380001,0.1652173913043478,0.9993292093276978,0.0008446841384284
54709,54709,"Well, from the ridiculous to the sublime,","well, from the absurd to an uplifting.",0.6920676335070001,0.0714285714285714,0.9412506222724916,0.0024953838437795
54710,54710,And if you don't snap out of this right now we could all fucking die here tonight.,"but if you don't dig in, maybe we'll all die today.",0.609078322687,0.3734939759036144,0.9931493401527404,0.0960103049874305
54711,54711,Someone who does some really nasty shit so we can live the american dream.,someone who makes nice piglets to live our American dream.,0.760059415159,0.2133333333333333,0.9987426400184632,0.0285575091838836
54712,54712,Please allow me to fight this assassin,please let me fight this killer.,0.8707081177220001,0.1538461538461538,0.0587219186127185,0.957001566886902
54713,54713,"""So they go through a lot of rat poison, these rats do.""","""so our potluck-ridden stomachs have a lot of poison in the rats.""",0.6759922026180001,0.1492537313432835,0.9799253940582277,0.0202471520751714
54714,54714,"He's gonna pay for what he did to wes, and I'm gonna make damn sure that he doesn't do this to anyone else.","he's gonna pay for what he did, and I'm gonna fucking make sure he can't do this to anyone else.",0.931535793842,0.1018518518518518,0.0834161564707756,0.971611499786377
54715,54715,It should be melting away.,she should melt.,0.7064129556100001,0.3703703703703703,0.0006824092124588,0.98681902885437
54716,54716,"Oh, he's a fucking friend of yours?","oh, so your boyfriend does?",0.734885792254,0.2222222222222222,0.993762195110321,6.372902862494811e-05
54717,54717,"Have you ...? in your pocket, broke off!",you have a bloody pocket!,0.6525111389989999,0.3658536585365853,0.0016679498367011,0.9886381030082704
54718,54718,Some fun is forbidden... ...just because assholes in a priest outfit or a tie say so.,some of the fun is forbidden just because they call it douchebags in a priesthood or tie.,0.654920605137,0.0444444444444444,0.99787700176239,0.0029665597248822
54719,54719,You follow your cock around like a... And now you're getting married.,"you've always made her move, and then all of a sudden you're getting married.",0.6597297613449999,0.1025641025641025,0.9984322190284728,5.923966091359034e-05
54720,54720,But that's no reason to keep a black man out of any college.,but that's no reason for black people to be prevented from studying at any university.,0.7592178657109999,0.2988505747126437,0.9733793139457704,0.0225036907941102
54721,54721,"You better be here to apologize... because you treated me like the scum of the earth... and if you think those flowers are going... to make me feel better, you're sadly mistaken.","I hope you want to apologize...... because you treated me like a waste...... and if you think that this flower...... you can fix it, you're so wrong.",0.728143073459,0.1620111731843575,0.972146451473236,0.0106393620371818
54722,54722,And it all spiralled out of control when you decided to kill David Palmer.,and it got out of control when you decided to kill Palmer.,0.86155048609,0.2133333333333333,0.0499291196465492,0.9627727270126344
54723,54723,"And we have to remind ourselves that those stories were reported by astronauts, and not by some kind of crazy people.","and we have to remember that those stories were taught by the astronauts, not some kind of lunatics.",0.8432168868100001,0.1440677966101695,0.0021418016403913,0.9715310335159302
54724,54724,"Hey, damn, that was fast.","hey, that was quick.",0.831052695993,0.1923076923076923,0.9988879561424256,6.625850073760375e-05
54725,54725,The tennis balls were exploding.,the balls exploded.,0.776830479779,0.3939393939393939,0.0010048566618934,0.9695790410041808
54726,54726,I'm damn glad I ain't.',"I'm damn glad it didn't happen. """,0.7080487318709999,0.2941176470588235,0.0488383471965789,0.7986546158790588
54727,54727,You needed other wizards to hate and despise.,you need more magicians to have who you despise and who you hate.,0.688351031472,0.303030303030303,0.9854103326797484,0.0281538814306259
54728,54728,Our boss is fucked,our boss is dead.,0.711116766886,0.0526315789473684,0.9996745586395264,0.0005040903342887
54729,54729,Stick it into me!,stab him in me!,0.6433700954680001,0.1111111111111111,0.0036559186410158,0.9983891248703004
54730,54730,"You know, you couldn't do it, could you, because... ...they'd have to kill your ass because you don't know what anyone else is thinking.","you know, you couldn't say it, because they'd kill you because you have no idea what people think.",0.822612954073,0.2773722627737226,0.9989765882492064,0.1333232969045639
54731,54731,And Roy... ...the horniest boy north of the polar circle.,and Roy...... the most horrendous boy north of the Arctic Circle.,0.855554229113,0.1212121212121212,0.6348053812980652,0.0451565235853195
54732,54732,Unless you take the bullet for me. - If you say it was you...,unless you do me a favor. - If you say it was you...,0.831669120469,0.1451612903225806,0.9723302125930786,5.74030818825122e-05
54733,54733,"Well, Mr. Charles, I love the Lord, the Lord loves me. But I ain't no hypocrite.","all right, Mr. Charles, I love the Lord and the Lord loves me.",0.91850949225,0.2222222222222222,0.6460076570510864,4.758085560752079e-05
54734,54734,The rebels were shooting bullets and I was shooting blanks.,"rebels shoot bullets, and I shoot blanks.",0.852547232797,0.3,0.0896797031164169,0.9224662184715272
54735,54735,March men into death.,a man's march to death.,0.848542680326,0.0833333333333333,0.970303237438202,0.0007294956594705
54736,54736,"If you take a picture of the act of sex, or of a woman's naked body, -","but when you picture an act of lovemaking, or a naked woman's body,",0.764631221532,0.0422535211267605,0.5154794454574585,0.0134506365284323
54737,54737,Did you watch that movie with the crazy leprechaun again?,that you were watching this movie with that crazy elf.,0.695444260024,0.0517241379310344,0.0068244589492678,0.9846604466438292
54738,54738,Give the ladies' man a little kiss!,kiss our little brat!,0.667499872663,0.3888888888888889,0.0010292781516909,0.9913504123687744
54739,54739,Wish to hell they'd leave me alone.,I wish everyone would leave me alone.,0.82314333697,0.0526315789473684,0.9644705653190612,0.0005357483169063
54740,54740,I filmed.,I shot it.,0.749284528786,0.0909090909090909,7.614152855239809e-05,0.9842312932014464
54741,54741,"200 yards, you may fire at will.","when they reach 200 yards, you'll shoot at will.",0.800912244995,0.3265306122448979,0.000512721017003,0.9292430877685548
54742,54742,"I hereby sentence you, Michael Bolton... and Samir Naan... Nanadajibad... to a term of no less than four years... in a federal ""pound me in the ass"" prison.",I sentence you to Michael Bolton... and Samir Naan--Nandajibad...... to withdraw less than four years...... in a federal prison.,0.853387935672,0.1783439490445859,0.9944098591804504,0.0014187993947416
54743,54743,"Well, that's a funny place to put a shoulder, on my boob.","okay, that's a funny way to touch my shoulder.",0.7466349209909999,0.1896551724137931,0.8799397945404053,0.0001140882159234
54744,54744,"And, Lee, you're no idiot.","and, Lee, you're not crazy.",0.819527086447,0.0357142857142857,0.9992448091506958,0.0018373462371528
54745,54745,"We got our own shit, bro.","we got our booze, man.",0.702172793042,0.1153846153846153,0.9988957643508912,0.0001735040859784
54746,54746,If you have any information regarding the whereabouts of van de Merwe… please contact us immediately on 0-800-STOP-WIKUS. –You fucking freak!,"if you have any information about where Mr. Merwe is located, please contact us immediately at 0800-foot-Wikus.",0.699872359954,0.2112676056338028,0.999025821685791,5.14607600052841e-05
54747,54747,Is odd she kept such an ugly name as Ellen when she married the count.,it's weird that she kept such an ugly name like Ellen even after the wedding.,0.861754984901,0.0769230769230769,0.1776248961687088,0.958729922771454
54748,54748,Let go! I'd rather jump than burn to death!,I'd rather jump before I caught fire!,0.633229668696,0.1363636363636363,0.9204347133636476,0.0035691738594323
54749,54749,Well I'm not the one that called the Dalai Lama a fag.,"all right, I'm not one of Dalai Lama's pupils.",0.644306862928,0.1454545454545454,0.9821138978004456,5.639587470795959e-05
54750,54750,"""If they kill each other off, we will be free to go on with our lives without interference.""","if they kill each other, we will be free to live our lives without their interference. """,0.810859769499,0.043010752688172,0.6787651777267456,0.1649399101734161
54751,54751,"'Cause I'm the frickin' police, and I'm telling you that I need an address.","because I'm the fucking police, and I'm telling you I need that address.",0.91097866603,0.0394736842105263,0.2925598621368408,0.9872625470161438
54752,54752,So a gay guy can't be friendly to a straight guy without it being predatory?,so gay must not be friendly to another guy without being lecherous?,0.845690747358,0.1168831168831168,0.338205873966217,0.9752936363220216
54753,54753,Jorge was saying that it is not licit to use ridiculous images to decorate books that contain the truth.,Jorge said it wasn't right to decorate the ridiculous imagery of a book that contains the truth.,0.810060394113,0.0761904761904762,0.1201935186982154,0.7160634398460388
54754,54754,"Looking over a black, scorched, dead world.","she was looking at a black, parched and dead world.",0.882023678846,0.1538461538461538,0.0238157995045185,0.9548243284225464
54755,54755,Our daddy wouldn't hurt a motherfuckin' fly.,our dad wouldn't hurt a fly.,0.916304879861,0.3555555555555555,0.9826306700706482,0.0003037033311557
54756,54756,"Oh, hell.","oh, shit.",0.8221014895190001,0.0,0.0301653537899255,0.999053418636322
54757,54757,Let him die for it.,he'll die for it.,0.779200609865,0.1,0.998415470123291,0.0617081858217716
54758,54758,She could be living like a stray dog.,he can live like a stray dog.,0.911590355044,0.2105263157894736,0.1020543128252029,0.8019976019859314
54759,54759,"Big fat war on that, because to eat a Satsuma, it’s a piece of piss, you just go...","big fat war, because eating Satsuma is a bit of an annoyance...",0.770602888732,0.238095238095238,0.97495436668396,0.0015847680624574
54760,54760,Death comes to us all.,death will come for everyone.,0.778759509817,0.2333333333333333,0.4623197317123413,0.9676557779312134
54761,54761,Mom! - Don't you hit me!,don't you dare hit me again!,0.6700823327100001,0.1379310344827586,0.1099700033664703,0.8125566244125366
54762,54762,"And for the exposure--if ye were an ugly hunchback, and the children gecked at you upon the street, ye would count your body cheaper, and an hour of glory worth a life.","and as for the fact that I'm in danger - if you were an ugly huntsman who was grinning at the street, you would have appreciated your body less and a moment of fame would be worth losing even your life.",0.684648326705,0.167487684729064,0.9788763523101808,0.0677224174141883
54763,54763,We shoot looters in the German Army.,"in the German army, thieves are shooting.",0.748683817541,0.119047619047619,0.992514431476593,0.4240271747112274
54764,54764,Motherfucker Jones.,Mamomrd Jones.,0.661270165873,0.25,0.998691737651825,0.0004494662571232
54765,54765,"""Say no more,"" said Pitt, using the screwdriver to remove the hinges on a fiberglass seat that covered a storage compartment.","""shut up,"" said Pitt, who used the screwdriver to remove the hinges on the laminar seat that covered the storage compartment.",0.863000629153,0.0,8.00034249550663e-05,0.9722930192947388
54766,54766,"Now go on, take that body to the Haitian, and pay him to make it disappear.","take the body to the Haitian, and he'll take care of him.",0.6166532215380001,0.2368421052631578,0.8367227911949158,0.1451339572668075
54767,54767,"Hold up, man. Damn.","wait a minute, man.",0.624731292078,0.0,0.9990605711936952,5.874556518392637e-05
54768,54768,Why does such a feeble woman have to wash a grown man like you?,why do such a fragile woman have to wash an adult male like you?,0.865654488346,0.0153846153846153,0.99385404586792,0.2900682091712951
54769,54769,"He started throwing around all these lies... ...saying that my brother was a druggie... ...that he was aggressive, that he was mentally unstable.","he started blowing up lies about my brother, saying he was involved in drugs, that he was aggressive, that he was mentally unstable.",0.8307563488040001,0.0890410958904109,0.965090036392212,0.113799549639225
54770,54770,Shoot you?,shoot?,0.917942428488,0.3636363636363636,0.9960541725158693,0.0063790534622967
54771,54771,Watch your tall.,watch your butt.,0.6626300066449999,0.0,0.0001403906644554,0.998116970062256
54772,54772,If I was dead you could hump some no-good every night... ...without having to consider anyone else.,"if I were dead, you could be hanging around every night, and you wouldn't have to think of anything else.",0.754813224949,0.0566037735849056,0.979379415512085,0.1733157932758331
54773,54773,"And if it sees a domestic problem, it kills it.","and if he sees a problem, he's the one.",0.663418707707,0.1666666666666666,0.9934887886047364,6.496507558040321e-05
54774,54774,I'm sure there are plenty of assholes dumber than you are!,I'm sure there's a lot of deeper people than you.,0.6299968914999999,0.1525423728813559,0.999686598777771,0.000117703959404
54775,54775,"Sometimes you don't answer the phone... ..so he slips shit under your door to scare you into answering it,... ..giving you a line of crap about John G being a local drug dealer.","sometimes you don't pick him up, so he puts an envelope under your door so you can see the phone...... and he tells you that John G. is a local dealer.",0.659189534338,0.146067415730337,0.997467041015625,4.890878335572779e-05
54776,54776,"I know, I know you have to peel it.",I know I have to rob him.,0.637866324138,0.2777777777777778,0.0003948662779293,0.8048252463340759
54777,54777,"Sure you can't offer me more than that, sweet tits?","are you sure you won't offer me any more, sweetheart?",0.655730548099,0.037037037037037,0.9965788722038268,8.157920819940045e-05
54778,54778,That bunch of suits sitting behind a desk trying to justify their existence?,with those jerks in suits sitting behind his desk?,0.601224343693,0.3376623376623376,0.0001092250240617,0.9995428323745728
54779,54779,Little thief running around. You need to get on it.,"there's a little thief running around, and you should do something about it.",0.657771563495,0.3246753246753247,0.9682652950286864,0.023777587339282
54780,54780,Someone wanted to obliterate them.,someone wanted to take them out.,0.796594489167,0.0571428571428571,0.9601881504058838,0.000544907990843
54781,54781,"Here's the deal, you look like hell.",this is what you look like.,0.705861421844,0.2432432432432432,0.9929552674293518,0.0005804827669635
54782,54782,Homicide.,murderer.,0.7525020397,0.0,0.0449587032198905,0.9970701932907104
54783,54783,He's like the James Bond of video nuts.,it's James Bond among the video lunatics.,0.845613770721,0.0476190476190476,0.0023144555743783,0.966278314590454
54784,54784,"Calm down, bullet.","take it easy, Bullet.",0.8339045924869999,0.1363636363636363,0.9824252724647522,0.0111062545329332
54785,54785,You guys should have given her four tits.,you should have drawn four goats.,0.71241423846,0.1904761904761904,0.9990310668945312,0.0021597831510007
54786,54786,Kill your lights.,turn off the lights.,0.6468942738,0.1428571428571428,0.99281245470047,0.0001141584070865
54787,54787,"Shut up, let me do the singing for once.","shut up, let me sing for once.",0.937417710817,0.2439024390243902,0.9965492486953736,0.3259946405887604
54788,54788,Shes going to die!,she's dying!,0.6880630706759999,0.3157894736842105,0.9962190985679626,0.0031721943523734
54789,54789,Fuck Jemima off for a start.,I'd start with Jemima for starters.,0.6255495205899999,0.1944444444444444,0.9994655251502992,4.317444472690113e-05
54790,54790,You think I'm gonna beat the hell out of him for a couple hundred bucks?,do you think I'll kill him for a couple hundred?,0.72496765029,0.3287671232876712,0.0585936978459358,0.9959599375724792
54791,54791,I belong in the fuckin' circus.,I'm part of the circus.,0.768821467696,0.25,0.9894089698791504,0.0017472433391958
54792,54792,"I don't know how I stole it, but it was at the crib, and everybody... Badass niggas'll, xhibit'll tell you I had a school desk.","I don't know why I stole it, but it was a little cut, but every... big nigga, like Xzibit, maybe Xzibit can confirm that I had a desk at home.",0.653198706215,0.1048951048951049,0.94108384847641,0.3940739333629608
54793,54793,I'm afraid I enjoy a good murder now and then.,I confess that a good murder here and there can make me happy.,0.606565966626,0.2539682539682539,0.696589469909668,0.0314068756997585
54794,54794,He's one of Targo's thugs.,it's one of Targo's murderers.,0.841746995504,0.1290322580645161,0.9548510313034058,0.0222041774541139
54795,54795,"Mr Dodd, when I was a child, the town idiot insisted that elephant tusks came from piano keys, but he had nothing on you.","Mr. Dodd, when I was little, our compatriot believed that the elephant tusks were the piano keys, but he didn't have any on you.",0.7476296901,0.0542635658914728,0.9987269043922424,9.813571523409335e-05
54796,54796,That's the same ship as soufflé girl.,the same ship is a dirty girl.,0.685343606957,0.1842105263157894,0.000918572419323,0.9988958835601808
54797,54797,"Look, Ash, if we're helping them with the robbery, we got to be doing more than walking away","look, when we help them with a robbery, it would be foolish to just walk away.",0.690898639064,0.1505376344086021,0.000155629357323,0.792904257774353
54798,54798,"No, you're dead.",you're dead.,0.890206235574,0.2352941176470588,0.4416359364986419,0.9879670739173888
54799,54799,Don't crush me.,don't screw me.,0.665803759606,0.0,0.0167796444147825,0.9612959623336792
54800,54800,"Hell, it could've been four years with the shit I found on you.",with what we could have been for four years.,0.67364717964,0.296875,0.9995065927505492,4.013833677163348e-05
54801,54801,Punched his head off the wall.,I banged his head against the wall.,0.8094900413320001,0.1388888888888889,0.0936579257249832,0.7388612031936646
54802,54802,I hated his masculinity.,it was his manhood I hated.,0.730155460273,0.1071428571428571,0.1331284344196319,0.9269351363182068
54803,54803,Have we all gone mad?,are you crazy?,0.6632337736330001,0.3181818181818182,0.0105918841436505,0.9788851141929626
54804,54804,We will raze Gotham and taste its blood.,we compare Gotham to the ground and taste its blood.,0.758296934418,0.2264150943396226,0.99583238363266,0.004106558393687
54805,54805,"Couldn't see a damned thing through that fog, though.",nothing could be seen through the fog.,0.6360396798260001,0.2777777777777778,0.9660285115242004,9.350903565064073e-05
54806,54806,She'sjust a woman of the demon world.,she's just a woman in a world of demons.,0.798784341178,0.073170731707317,0.9879217743873596,0.118148036301136
54807,54807,"In one night, we'il take out the four major ambassadors stationed here.","one night, we will eliminate the four ambassador to this station.",0.61060552547,0.0833333333333333,0.0009418287081643,0.8878825902938843
54808,54808,"But a cop especially a flunkie like you when sheriff whistles, you squat.",but a cop in a particular tail like you will do whatever the sheriff orders.,0.643833362229,0.0389610389610389,0.9379005432128906,0.0006271082093007
54809,54809,Your work with the Homicide task force and how you took down those corrupt cops.,about your work in Homicide and how you got the dirty cops.,0.74969042934,0.2592592592592592,0.1168720051646232,0.9771379232406616
